labeling_set_id,label,source_data,vinoai_index,wine_name_for_matching,grape,colour
c10ff0dc-ec68-3155-82e0-681ef508826d,a,QB,QB1269,NV Folonari Valpolicella,,Red
c10ff0dc-ec68-3155-82e0-681ef508826d,a,NS,NS832,NV Folonari Valpolicella,Corvina,Red
c10ff0dc-ec68-3155-82e0-681ef508826d,a,SK,SK21,NV Folonari Valpolicella,Blend,Red
c1269ff8-d17c-3eb2-99d3-fa235cd61206,a,NB,NB1095,NV Moet & Chandon Imperial Brut,60% Pinot Noir - 40% Chardonnay,
c1269ff8-d17c-3eb2-99d3-fa235cd61206,a,NB,NB1946,NV Moet & Chandon Imperial Brut,40% Pinot Noir - 30% Chardonnay - 30% Other/Autre,
c1269ff8-d17c-3eb2-99d3-fa235cd61206,a,NS,NS1469,NV Moet & Chandon Imperial Brut,Chardonnay,Sparkling
c1269ff8-d17c-3eb2-99d3-fa235cd61206,a,PEI,PEI1147,NV Moet & Chandon Brut Imperial,"Pinot Noir, Pinot Meunier, Chardonnay",White
c1269ff8-d17c-3eb2-99d3-fa235cd61206,a,NB,NB1764,NV Moet & Chandon Imperial Brut,,
c1269ff8-d17c-3eb2-99d3-fa235cd61206,a,PEI,PEI1116,NV Moet & Chandon Imperial Brut,"Pinot Noir, Chardonnay, Pinot Meunier",
c1269ff8-d17c-3eb2-99d3-fa235cd61206,a,ON,ON9343,NV Moet & Chandon Brut Imperial,Champagne,
c1269ff8-d17c-3eb2-99d3-fa235cd61206,a,NB,NB1970,NV Moet & Chandon Imperial Brut,40% Pinot Noir - 40% Chardonnay - 20% Other/Autre,
c1269ff8-d17c-3eb2-99d3-fa235cd61206,a,SK,SK399,NV Moet & Chandon Brut Imperial,Blend,White
c1269ff8-d17c-3eb2-99d3-fa235cd61206,a,PEI,PEI1149,NV Moet & Chandon Imperial Brut,"Pinot Noir, Chardonnay, Pinot Meunier",White
c2d45168-ec31-30f0-8650-d2b9eb63f5cf,a,ON,ON8219,NV Two Oceans Cabernet Sauvignon Merlot,Blend,
c2d45168-ec31-30f0-8650-d2b9eb63f5cf,a,MB,MB469,NV Two Oceans Cabernet Sauvignon Merlot,Varietal Blend,Red
c2d45168-ec31-30f0-8650-d2b9eb63f5cf,a,BC,BC3551,NV  Two Oceans Cabernet Sauvignon Merlot,Cabernet / Merlot,Red
c2d45168-ec31-30f0-8650-d2b9eb63f5cf,a,BC,BC383,NV  Two Oceans Cabernet Sauvignon Merlot,Cabernet / Merlot,Red
c2d45168-ec31-30f0-8650-d2b9eb63f5cf,a,NL,NL1887,NV Two Oceans Cabernet Sauvignon Merlot,Cabernet Sauvignon Merlot,
c2d45168-ec31-30f0-8650-d2b9eb63f5cf,a,NB,NB181,NV Two Oceans Cabernet Sauvignon Merlot,,
c2d45168-ec31-30f0-8650-d2b9eb63f5cf,a,NL,NL1888,NV Two Oceans Cabernet Sauvignon Merlot,Cabernet Sauvignon Merlot,
c2d45168-ec31-30f0-8650-d2b9eb63f5cf,a,MB,MB75,NV Two Oceans Cabernet Sauvignon Merlot,Varietal Blend,Red
c2d45168-ec31-30f0-8650-d2b9eb63f5cf,a,PEI,PEI1762,NV Two Oceans Cabernet Sauvignon Merlot,"Cabernet Sauvignon, Merlot",Red
c2d45168-ec31-30f0-8650-d2b9eb63f5cf,a,ON,ON8187,NV Two Oceans Cabernet Sauvignon Merlot,Blend,
c5a1ae62-43f8-35a6-af42-777a9a7b2ee6,a,PEI,PEI667,NV Columbia Crest Grand Estates Merlot,"Merlot, Cabernet Sauvignon",Red
c5a1ae62-43f8-35a6-af42-777a9a7b2ee6,a,BC,BC1746,NV  Columbia Crest Grand Estates Merlot,Merlot,Red
c5a1ae62-43f8-35a6-af42-777a9a7b2ee6,a,NB,NB909,NV Columbia Crest Grand Estates Merlot,100% Merlot,
c5a1ae62-43f8-35a6-af42-777a9a7b2ee6,a,NL,NL733,NV Columbia Crest Grand Estates Merlot,Merlot,
c5c72b42-6166-372f-8d6a-e91f72134998,a,AB,AB6108,NV Echo De Lynch Bages Pauillac,Other,Red
c5c72b42-6166-372f-8d6a-e91f72134998,a,AB,AB6109,NV Echo De Lynch Bages Pauillac,Other,Red
c653e56f-ff4e-3a27-9b85-455cceeb70e8,a,NS,NS1839,NV Sainte Famille Baco Noir,Baco Noir,Red
c653e56f-ff4e-3a27-9b85-455cceeb70e8,b,AB,AB7622,NV Great Big Friggin Red,Other,Red
c653e56f-ff4e-3a27-9b85-455cceeb70e8,c,SK,SK653,NV Henry Of Pelham Baco Noir VQA,Baco Noir,Red
c653e56f-ff4e-3a27-9b85-455cceeb70e8,e,ON,ON772,NV Henry of Pelham Baco Noir Old Vines VQA,Baco Noir,
c653e56f-ff4e-3a27-9b85-455cceeb70e8,d,NS,NS265,NV Blomidon Baco Noir,Baco Noir,Red
c653e56f-ff4e-3a27-9b85-455cceeb70e8,c,ON,ON690,NV Henry Of Pelham Baco Noir VQA,Baco Noir,
c653e56f-ff4e-3a27-9b85-455cceeb70e8,e,ON,ON977,NV Trius Baco Noir VQA,Baco Noir,
c653e56f-ff4e-3a27-9b85-455cceeb70e8,b,NS,NS980,NV Great Big Friggin Red,Baco Noir,Red
c653e56f-ff4e-3a27-9b85-455cceeb70e8,c,NL,NL1012,NV Henry of Pelham Baco Noir VQA,Baco Noir,
c653e56f-ff4e-3a27-9b85-455cceeb70e8,e,SK,SK1052,NV Henry of Pelham Old Vines Baco Noir VQA,Baco Noir,Red
c6b66f4f-bed5-3f21-a2b4-24ac4ed5c4cc,a,NB,NB131,NV Trapiche Cabernet Sauvignon,,
c6b66f4f-bed5-3f21-a2b4-24ac4ed5c4cc,a,ON,ON8328,NV Trapiche Cabernet Sauvignon,Cabernet Sauvignon,
c6b66f4f-bed5-3f21-a2b4-24ac4ed5c4cc,a,ON,ON8122,NV Trapiche Cabernet Sauvignon,Cabernet Sauvignon,
c6b66f4f-bed5-3f21-a2b4-24ac4ed5c4cc,a,QB,QB1465,NV Trapiche Cabernet-Sauvignon,Cabernet sauvignon 100 %,Red
c6b66f4f-bed5-3f21-a2b4-24ac4ed5c4cc,a,QB,QB1457,NV Trapiche Cabernet-Sauvignon,,Red
c71fc6c0-1dbb-370b-a1eb-86d3f271a824,a,NB,NB1631,NV Vivo Reserva Sauvignon Blanc,100% Sauvignon Blanc,
c71fc6c0-1dbb-370b-a1eb-86d3f271a824,a,NS,NS2179,NV Vivo Reserva Sauvignon Blanc,Sauvignon Blanc,White
c71fc6c0-1dbb-370b-a1eb-86d3f271a824,a,PEI,PEI1593,NV VIVO Reserva Sauvignon Blanc,Sauvignon Blanc,White
c71fc6c0-1dbb-370b-a1eb-86d3f271a824,a,NS,NS2180,NV Vivo Reserva Sauvignon Blanc,Sauvignon Blanc,White
c71fc6c0-1dbb-370b-a1eb-86d3f271a824,a,NL,NL1947,NV VIVO Reserva Sauvignon Blanc,Sauvignon Blanc,
c78ae80c-d199-31f5-900a-fc4a64970e52,a,NS,NS365,NV Burnt Ship Bay Sauvignon Blanc,Sauvignon Blanc,White
c78ae80c-d199-31f5-900a-fc4a64970e52,a,AB,AB2128,NV Burnt Ship Bay Sauvignon Blanc,Sauvignon Blanc,White
cab8220c-46b8-3171-9c12-a325a2175aa1,a,NL,NL1103,NV Jacob’s Creek Moscato Rose,Muscat (Moscato),
cab8220c-46b8-3171-9c12-a325a2175aa1,a,ON,ON8198,NV Jacob's Creek Moscato Rosé,Rose Wines,
cab8220c-46b8-3171-9c12-a325a2175aa1,a,PEI,PEI128,NV Jacob’s Creek Moscato Rose,Moscato,Rosé
cab8220c-46b8-3171-9c12-a325a2175aa1,a,NL,NL1102,NV Jacob’s Creek Moscato Rose,Muscat (Moscato),
cab8220c-46b8-3171-9c12-a325a2175aa1,a,BC,BC1903,NV  Jacob's Creek Moscato Rose,,Rose
cab8220c-46b8-3171-9c12-a325a2175aa1,a,ON,ON8414,NV Jacob's Creek Moscato Rosé,Rose Wines,
cab8220c-46b8-3171-9c12-a325a2175aa1,a,SK,SK877,NV Jacob's Creek Moscato Rose,,Rose
cab8220c-46b8-3171-9c12-a325a2175aa1,a,SK,SK1153,NV Jacob's Creek Moscato Rose,Blend,Rose
cb525733-56ef-34d1-b066-24eabaf0e3b0,a,AB,AB8279,V Isole E Olena Chianti Classico,Other,Red
cb525733-56ef-34d1-b066-24eabaf0e3b0,a,AB,AB8278,v Isole E Olena Chianti Classico,other,red
cd364bf2-f75a-34b1-9857-17ef440ed331,a,NL,NL2007,NV Wolf Blass Yellow Label Cabernet Sauvignon,Cabernet Sauvignon,
cd364bf2-f75a-34b1-9857-17ef440ed331,a,QB,QB7781,NV Wolf Blass Yellow Label Cabernet-Sauvignon,,Red
cd364bf2-f75a-34b1-9857-17ef440ed331,a,PEI,PEI1803,NV Wolf Blass Yellow Label Cabernet Sauvignon,Cabernet Sauvignon,Red
cd364bf2-f75a-34b1-9857-17ef440ed331,a,ON,ON8307,NV Wolf Blass Yellow Label Cabernet Sauvignon,Cabernet Sauvignon,
cd364bf2-f75a-34b1-9857-17ef440ed331,a,BC,BC671,NV  Wolf Blass Yellow Label Cabernet Sauvignon,Cabernet Sauvignon,Red
cd364bf2-f75a-34b1-9857-17ef440ed331,a,ON,ON9248,NV Wolf Blass Yellow Label Cabernet Sauvignon,Cabernet Sauvignon,
cd364bf2-f75a-34b1-9857-17ef440ed331,a,BC,BC3548,NV  Wolf Blass Yellow Label Cabernet Sauvignon,Cabernet Sauvignon,Red
cd364bf2-f75a-34b1-9857-17ef440ed331,a,QB,QB1403,NV Wolf Blass Yellow Label Cabernet Sauvignon,,
cd364bf2-f75a-34b1-9857-17ef440ed331,a,NL,NL2006,NV Wolf Blass Yellow Label Cabernet Sauvignon,Cabernet Sauvignon,
cd364bf2-f75a-34b1-9857-17ef440ed331,a,NL,NL2005,NV Wolf Blass Yellow Label Cabernet Sauvignon,Cabernet Sauvignon,
cfa8872a-1984-379b-8a38-c1f1c2ebcfbc,a,ON,ON4899,2006 Masi Campolongo di Torbe Amarone della Valpolicella Classico,Red Blend,
cfa8872a-1984-379b-8a38-c1f1c2ebcfbc,a,ON,ON4898,2006 Masi Campolongo di Torbe Amarone della Valpolicella Classico,Red Blend,
d0468d09-dd0b-38f1-a0ee-d7ba3bf2fd9f,a,NS,NS2113,NV Two Oceans Cabernet Merlot,Cabernet Sauvignon,Red
d0468d09-dd0b-38f1-a0ee-d7ba3bf2fd9f,a,ON,ON8219,NV Two Oceans Cabernet Sauvignon Merlot,Blend,
d0468d09-dd0b-38f1-a0ee-d7ba3bf2fd9f,a,MB,MB469,NV Two Oceans Cabernet Sauvignon Merlot,Varietal Blend,Red
d0468d09-dd0b-38f1-a0ee-d7ba3bf2fd9f,a,BC,BC383,NV  Two Oceans Cabernet Sauvignon Merlot,Cabernet / Merlot,Red
d0468d09-dd0b-38f1-a0ee-d7ba3bf2fd9f,b,BC,BC328,NV  Long Country Cabernet Sauvignon Merlot,Cabernet / Merlot,Red
d0468d09-dd0b-38f1-a0ee-d7ba3bf2fd9f,a,NL,NL1888,NV Two Oceans Cabernet Sauvignon Merlot,Cabernet Sauvignon Merlot,
d0468d09-dd0b-38f1-a0ee-d7ba3bf2fd9f,a,MB,MB468,NV Two Oceans Cabernet Merlot,Varietal Blend,Red
d0468d09-dd0b-38f1-a0ee-d7ba3bf2fd9f,a,MB,MB75,NV Two Oceans Cabernet Sauvignon Merlot,Varietal Blend,Red
d0468d09-dd0b-38f1-a0ee-d7ba3bf2fd9f,a,PEI,PEI1762,NV Two Oceans Cabernet Sauvignon Merlot,"Cabernet Sauvignon, Merlot",Red
d0468d09-dd0b-38f1-a0ee-d7ba3bf2fd9f,a,NS,NS2114,NV Two Oceans Cabernet Merlot,Cabernet Sauvignon,Red
d1b52cc1-f44b-30af-bce2-f8a6a6094cf7,a,BC,BC2456,NV  Cuvee Brut Piper Heidsieck,Other Blend,Sparkling
d1b52cc1-f44b-30af-bce2-f8a6a6094cf7,a,BC,BC3519,NV  Cuvee Brut Piper Heidsieck,,Sparkling
d1b52cc1-f44b-30af-bce2-f8a6a6094cf7,a,BC,BC2460,NV  Cuvee Brut Piper Heidsieck,Other Blend,Sparkling
d1b52cc1-f44b-30af-bce2-f8a6a6094cf7,a,BC,BC2454,NV  Cuvee Brut Piper Heidsieck,,Sparkling
d1b52cc1-f44b-30af-bce2-f8a6a6094cf7,a,BC,BC3827,NV  Cuvee Brut Piper Heidsieck,Other Blend,Sparkling
d1b52cc1-f44b-30af-bce2-f8a6a6094cf7,a,BC,BC2455,NV  Cuvee Brut Piper Heidsieck,,Sparkling
d1b52cc1-f44b-30af-bce2-f8a6a6094cf7,a,BC,BC3642,NV  Cuvee Brut Piper Heidsieck,,Sparkling
d1b52cc1-f44b-30af-bce2-f8a6a6094cf7,a,BC,BC2457,NV  Cuvee Brut Piper Heidsieck,Other Blend,Sparkling
d1b52cc1-f44b-30af-bce2-f8a6a6094cf7,a,BC,BC2459,NV  Cuvee Brut Piper Heidsieck,Other Blend,Sparkling
d1b52cc1-f44b-30af-bce2-f8a6a6094cf7,a,BC,BC3774,NV  Cuvee Brut Piper Heidsieck,Other Blend,Sparkling
d1e82afa-837f-37dc-be80-e044d24e3a44,a,NL,NL112,NV Barefoot Pinot Grigio,Pinot Grigio,
d1e82afa-837f-37dc-be80-e044d24e3a44,a,NB,NB217,NV Barefoot Pinot Grigio,100% Pinot Grigio,
d1e82afa-837f-37dc-be80-e044d24e3a44,a,PEI,PEI102,NV Barefoot Pinot Grigio,Pinot Grigio,White
d1e82afa-837f-37dc-be80-e044d24e3a44,a,NS,NS164,NV Barefoot Pinot Grigio,Pinot Grigio,White
d1e82afa-837f-37dc-be80-e044d24e3a44,a,QB,QB2456,NV Barefoot Pinot Grigio,,
d1e82afa-837f-37dc-be80-e044d24e3a44,a,NS,NS165,NV Barefoot Pinot Grigio,Pinot Grigio,White
d1e82afa-837f-37dc-be80-e044d24e3a44,a,NL,NL113,NV Barefoot Pinot Grigio,Pinot Grigio,
d1e82afa-837f-37dc-be80-e044d24e3a44,a,ON,ON7358,NV Barefoot Pinot Grigio,Pinot Grigio,
d1e82afa-837f-37dc-be80-e044d24e3a44,a,PEI,PEI106,NV Barefoot Pinot Grigio,"Pinot Gris, Moscato, Gewurztraminer",White
d1e82afa-837f-37dc-be80-e044d24e3a44,a,ON,ON7023,NV Barefoot Pinot Grigio,Pinot Grigio,
d23bb9cb-760e-3777-a7d2-82243def196f,a,BC,BC1991,2017  Opus One   Napa Valley Red,Bordeaux Blend,Red
d23bb9cb-760e-3777-a7d2-82243def196f,a,BC,BC1993,2017  Opus One   Napa Valley Red,Bordeaux Blend,Red
d23bb9cb-760e-3777-a7d2-82243def196f,a,BC,BC1994,2017  Opus One   Napa Valley Red,Bordeaux Blend,Red
d23bb9cb-760e-3777-a7d2-82243def196f,a,BC,BC1957,2017  Opus One   Napa Valley Red,Bordeaux Blend,Red
d23bb9cb-760e-3777-a7d2-82243def196f,a,BC,BC1992,2017  Opus One   Napa Valley Red,Bordeaux Blend,Red
d2a124a6-2ece-3231-bf65-0034a7d533d2,a,NL,NL33,NV Alma Mora Pinot Grigio,Pinot Grigio,
d2a124a6-2ece-3231-bf65-0034a7d533d2,a,NB,NB395,NV Alma Mora Pinot Grigio,100% Pinot Grigio,
d2a124a6-2ece-3231-bf65-0034a7d533d2,a,NS,NS42,NV Alma Mora Pinot Grigio,Pinot Grigio,White
d2f706f8-cc5c-31dd-b942-5545780a3c00,a,NB,NB24,NV Twist Of Fate Winemakers White,50% Pinot Grigio - 25% Muscat - 25% Chardonnay,
d2f706f8-cc5c-31dd-b942-5545780a3c00,a,PEI,PEI1513,NV Twist of Fate Winemakers White,"Pinot Grigio, Muscat, Chardonnay",White
d3db6135-ad61-3b55-8fdc-a467b3a1e2e9,a,ON,ON795,2019 Pondview Icewine Duo (Vidal   & Cabernet Franc  ),Icewine,
d3db6135-ad61-3b55-8fdc-a467b3a1e2e9,b,ON,ON807,NV Reif Estate Vidal Icewine,Icewine,
d3db6135-ad61-3b55-8fdc-a467b3a1e2e9,c,ON,ON2362,NV Cuvée Brut ORIGIN',Champagne,
d3db6135-ad61-3b55-8fdc-a467b3a1e2e9,d,ON,ON9350,NV Piper Heidsieck Brut Champagne,Champagne,
d3db6135-ad61-3b55-8fdc-a467b3a1e2e9,e,BC,BC1610,2015  Chateau Peyros   Madiran Tannat Cabernet Franc,Cabernet / Malbec,Red
d3db6135-ad61-3b55-8fdc-a467b3a1e2e9,e,BC,BC1611,2015  Chateau Peyros   Madiran Tannat Cabernet Franc,Cabernet / Malbec,Red
d3db6135-ad61-3b55-8fdc-a467b3a1e2e9,f,NL,NL140,NV Bendito Classic Pinot Grigio,Pinot Grigio Blend,
d3db6135-ad61-3b55-8fdc-a467b3a1e2e9,g,NL,NL787,NV De Bortoli Down the Lane Pinot Grigio Arneis,Pinot Grigio Blend,
d3db6135-ad61-3b55-8fdc-a467b3a1e2e9,h,NL,NL1397,NV Mionetto Prestige Rose,Glera (Prosecco),
d3db6135-ad61-3b55-8fdc-a467b3a1e2e9,i,NL,NL1654,NV Ruffino Prosecco Rose,Glera (Prosecco),
d4319bd7-8c72-3e06-b1b7-b85c4dcc51bf,a,PEI,PEI1659,NV Yellow Tail Chardonnay,Chardonnay,White
d4319bd7-8c72-3e06-b1b7-b85c4dcc51bf,a,PEI,PEI1664,NV Yellow Tail Chardonnay,,White
d4319bd7-8c72-3e06-b1b7-b85c4dcc51bf,a,NL,NL2042,NV Yellow Tail Chardonnay,Chardonnay,
d4319bd7-8c72-3e06-b1b7-b85c4dcc51bf,a,NS,NS2267,NV Yellow Tail Chardonnay,Chardonnay,White
d4319bd7-8c72-3e06-b1b7-b85c4dcc51bf,a,BC,BC1882,NV  Yellow Tail Chardonnay,Chardonnay,White
d4319bd7-8c72-3e06-b1b7-b85c4dcc51bf,a,NS,NS2266,NV Yellow Tail Chardonnay,Chardonnay,White
d4319bd7-8c72-3e06-b1b7-b85c4dcc51bf,a,ON,ON8335,NV Yellow Tail Chardonnay,Chardonnay,
d4319bd7-8c72-3e06-b1b7-b85c4dcc51bf,a,BC,BC809,NV  Yellow Tail Chardonnay,Chardonnay,White
d4319bd7-8c72-3e06-b1b7-b85c4dcc51bf,a,NB,NB297,NV Yellow Tail Chardonnay,100% Chardonnay,
d4319bd7-8c72-3e06-b1b7-b85c4dcc51bf,a,SK,SK46,NV Yellow Tail Chardonnay,Chardonnay,White
d49a4251-82b7-303f-94b4-177352cfa145,a,ON,ON8015,NV Yellow Tail Shiraz,Shiraz/Syrah,
d49a4251-82b7-303f-94b4-177352cfa145,a,NS,NS2278,NV Yellow Tail Shiraz,Shiraz,Red
d49a4251-82b7-303f-94b4-177352cfa145,a,SK,SK1046,NV Yellow Tail Shiraz,Shiraz,Red
d49a4251-82b7-303f-94b4-177352cfa145,a,PEI,PEI1815,NV Yellow Tail Shiraz,Shiraz,Red
d49a4251-82b7-303f-94b4-177352cfa145,a,NB,NB1163,NV Yellow Tail Shiraz,100% Shiraz,
d49a4251-82b7-303f-94b4-177352cfa145,a,NL,NL2055,NV Yellow Tail Shiraz,Shiraz,
d49a4251-82b7-303f-94b4-177352cfa145,a,BC,BC2985,NV  Yellow Tail Shiraz,Syrah / Shiraz,Red
d49a4251-82b7-303f-94b4-177352cfa145,a,QB,QB1492,NV Yellow Tail Shiraz,,Red
d49a4251-82b7-303f-94b4-177352cfa145,a,NL,NL2053,NV Yellow Tail Shiraz,Shiraz,
d49a4251-82b7-303f-94b4-177352cfa145,a,NL,NL2054,NV Yellow Tail Shiraz,Shiraz,
d55ec4f4-548c-352a-83cc-fcafc99e5a8b,a,PEI,PEI1515,NV Tommasi Amarone Della Valpolicella Classico DOCG,Corvina,
d55ec4f4-548c-352a-83cc-fcafc99e5a8b,a,PEI,PEI1732,NV Tommasi Amarone Della Valpolicella Classico DOCG,Corvina,Red
d55ec4f4-548c-352a-83cc-fcafc99e5a8b,a,NL,NL1826,NV Tommasi Amarone Della Valpolicella Classico DOCG,Corvina Blend,
d55ec4f4-548c-352a-83cc-fcafc99e5a8b,a,NL,NL1827,NV Tommasi Amarone Della Valpolicella Classico DOCG,Corvina Blend,
d55ec4f4-548c-352a-83cc-fcafc99e5a8b,b,PEI,PEI1314,NV Masi Mazzano Amarone della Valpolicella Classico DOCG,"Corvina, Blend",Red
d55ec4f4-548c-352a-83cc-fcafc99e5a8b,c,ON,ON4492,2015 Fumanelli Amarone della Valpolicella Classico,Corvina Blend,
d55ec4f4-548c-352a-83cc-fcafc99e5a8b,a,PEI,PEI1731,NV Tommasi Amarone Della Valpolicella Classico DOCG,Corvina,Red
d55ec4f4-548c-352a-83cc-fcafc99e5a8b,d,NL,NL219,NV Bolla Amarone della Valpolicella Classico,Corvina Blend,
d55ec4f4-548c-352a-83cc-fcafc99e5a8b,e,ON,ON4794,2006 Masi Mazzano Amarone della Valpolicella Classico,Corvina Blend,
d55ec4f4-548c-352a-83cc-fcafc99e5a8b,f,ON,ON4952,2013 Tedeschi Capitel Monte Olmi Riserva Amarone della Valpolicella Classico,Corvina Blend,
d59f3386-d396-3538-a599-08b2ee72f7ca,a,AB,AB7102,2020 Frontera Cabernet Sauvignon,Cabernet Sauvignon,Red
d59f3386-d396-3538-a599-08b2ee72f7ca,a,AB,AB7101,2020 Frontera Cabernet Sauvignon,Cabernet Sauvignon,Red
d5a65e78-0af7-3f14-a71b-456dd66ca025,a,NS,NS649,NV Copper Moon Merlot,Merlot,Red
d5a65e78-0af7-3f14-a71b-456dd66ca025,a,NB,NB1620,NV Copper Moon Merlot,75% Merlot - 25% Other/Autre,
d5a65e78-0af7-3f14-a71b-456dd66ca025,a,AB,AB4726,NV Copper Moon Merlot,Merlot,Red
d5a65e78-0af7-3f14-a71b-456dd66ca025,a,NB,NB138,NV Copper Moon Merlot,80% Merlot - 20% Cabernet Sauvignon,
d5a65e78-0af7-3f14-a71b-456dd66ca025,a,NS,NS648,NV Copper Moon Merlot,Merlot,Red
d5a65e78-0af7-3f14-a71b-456dd66ca025,a,SK,SK44,NV Copper Moon Merlot,Merlot,Red
d5a65e78-0af7-3f14-a71b-456dd66ca025,a,SK,SK133,NV Copper Moon Merlot,Merlot,Red
d5a65e78-0af7-3f14-a71b-456dd66ca025,a,AB,AB4725,NV Copper Moon Merlot,Merlot,Red
d5a65e78-0af7-3f14-a71b-456dd66ca025,a,PEI,PEI691,NV Copper Moon Merlot,,Red
d5a65e78-0af7-3f14-a71b-456dd66ca025,a,PEI,PEI694,NV Copper Moon Merlot,Merlot,Red
d6bdf7ed-4eb6-327e-a9b0-5380dd97e3b2,a,BC,BC3695,NV  Wolf Blass Yellow Label Shiraz,Syrah / Shiraz,Red
d6bdf7ed-4eb6-327e-a9b0-5380dd97e3b2,a,NL,NL2013,NV Wolf Blass Yellow Label Shiraz,Shiraz,
d6bdf7ed-4eb6-327e-a9b0-5380dd97e3b2,a,BC,BC2982,NV  Wolf Blass Yellow Label Shiraz,Syrah / Shiraz,Red
d6bdf7ed-4eb6-327e-a9b0-5380dd97e3b2,a,BC,BC2981,NV  Wolf Blass Yellow Label Shiraz,Syrah / Shiraz,Red
d6bdf7ed-4eb6-327e-a9b0-5380dd97e3b2,a,SK,SK1212,NV Wolf Blass Yellow Label Shiraz,Shiraz,Red
d6bdf7ed-4eb6-327e-a9b0-5380dd97e3b2,a,NB,NB875,NV Wolf Blass Yellow Label Shiraz,,
d6bdf7ed-4eb6-327e-a9b0-5380dd97e3b2,a,ON,ON8256,NV Wolf Blass Yellow Label Shiraz,Shiraz/Syrah,
d6bdf7ed-4eb6-327e-a9b0-5380dd97e3b2,a,BC,BC2983,NV  Wolf Blass Yellow Label Shiraz,Syrah / Shiraz,Red
d7e03e9b-ab6e-3900-b781-d8fd8c40afb4,a,BC,BC3844,2012  Chateau Haut Brion   Pessac Leognan,Bordeaux Blend,Red
d7e03e9b-ab6e-3900-b781-d8fd8c40afb4,a,BC,BC2198,2012  Chateau Haut Brion   Pessac Leognan,Bordeaux Blend,Red
d7e03e9b-ab6e-3900-b781-d8fd8c40afb4,a,BC,BC3620,2012  Chateau Haut Brion   Pessac Leognan,Bordeaux Blend,Red
d7e03e9b-ab6e-3900-b781-d8fd8c40afb4,a,BC,BC3734,2012  Chateau Haut Brion   Pessac Leognan,Bordeaux Blend,Red
d8a876a7-1e67-3624-8366-406b421be81f,a,NL,NL1126,NV Josh Cellars Chardonnay,Chardonnay,
d8a876a7-1e67-3624-8366-406b421be81f,a,ON,ON7048,NV Josh Cellars Chardonnay,Chardonnay,
d8a876a7-1e67-3624-8366-406b421be81f,a,SK,SK330,NV Josh Cellars Chardonnay,Chardonnay,White
d8a876a7-1e67-3624-8366-406b421be81f,a,MB,MB122,NV Josh Cellars Chardonnay,Chardonnay,White
d8a876a7-1e67-3624-8366-406b421be81f,a,NB,NB1069,NV Josh Cellars Chardonnay,100% Chardonnay,
d8cb0649-1a98-33fb-8415-76b17f0ae505,a,ON,ON8271,NV Beringer Founders' Estate Cabernet Sauvignon,Cabernet Sauvignon,
d8cb0649-1a98-33fb-8415-76b17f0ae505,a,MB,MB466,NV Beringer Founders Estate Cabernet Sauvignon,Cabernet Sauvignon,Red
d8cb0649-1a98-33fb-8415-76b17f0ae505,a,BC,BC280,NV  Beringer Founders Estate Cabernet Sauvignon,Cabernet Sauvignon,Red
d8cb0649-1a98-33fb-8415-76b17f0ae505,a,NL,NL155,NV Beringer Founders’ Estate Cabernet Sauvignon,Cabernet Sauvignon,
d8cb0649-1a98-33fb-8415-76b17f0ae505,a,NB,NB759,NV Beringer Founders Estate Cabernet Sauvignon,100% Cabernet Sauvignon,
da0da6ad-8f88-38da-808c-1bf14410f2a3,a,SK,SK251,NV Naked Grape Pinot Grigio,Pinot Grigio,White
da0da6ad-8f88-38da-808c-1bf14410f2a3,a,SK,SK1376,NV Naked Grape Pinot Grigio,Pinot Grigio,White
da0da6ad-8f88-38da-808c-1bf14410f2a3,a,NL,NL1433,NV Naked Grape Pinot Grigio,Pinot Grigio,
da0da6ad-8f88-38da-808c-1bf14410f2a3,a,AB,AB11439,NV Naked Grape Pinot Grigio,Pinot Grigio,White
da0da6ad-8f88-38da-808c-1bf14410f2a3,a,NS,NS1538,NV Naked Grape Pinot Grigio,Pinot Grigio,White
da0da6ad-8f88-38da-808c-1bf14410f2a3,a,NB,NB84,NV Naked Grape Pinot Grigio,100% Pinot Grigio,
da0da6ad-8f88-38da-808c-1bf14410f2a3,a,PEI,PEI1159,NV Naked Grape Pinot Grigio,Pinot Grigio,White
da0da6ad-8f88-38da-808c-1bf14410f2a3,a,AB,AB11441,NV Naked Grape Pinot Grigio,Pinot Grigio,White
da0da6ad-8f88-38da-808c-1bf14410f2a3,a,ON,ON8060,NV Naked Grape Pinot Grigio,Pinot Grigio,
da0da6ad-8f88-38da-808c-1bf14410f2a3,a,AB,AB11440,NV Naked Grape Pinot Grigio,Pinot Grigio,White
da9ea103-234c-3b88-807a-0e47d300a6f9,a,ON,ON9433,NV Yellow Tail Shiraz,Shiraz/Syrah,
da9ea103-234c-3b88-807a-0e47d300a6f9,a,SK,SK1046,NV Yellow Tail Shiraz,Shiraz,Red
da9ea103-234c-3b88-807a-0e47d300a6f9,a,PEI,PEI1815,NV Yellow Tail Shiraz,Shiraz,Red
da9ea103-234c-3b88-807a-0e47d300a6f9,a,NB,NB1163,NV Yellow Tail Shiraz,100% Shiraz,
da9ea103-234c-3b88-807a-0e47d300a6f9,a,BC,BC2986,NV  Yellow Tail Shiraz,Syrah / Shiraz,Red
da9ea103-234c-3b88-807a-0e47d300a6f9,a,BC,BC3888,NV  Yellow Tail Shiraz,Syrah / Shiraz,Red
